agency_cd,site_no,peak_dt,peak_tm,peak_va,peak_cd,gage_ht,gage_ht_cd,year_last_pk,ag_dt,ag_tm,ag_gage_ht,ag_gage_ht_cd,peak_dateTime,ag_dateTime
USGS,06657000,1976-07-31,NA,2340,6,4.31,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1977-07-20,NA,2560,6,4.33,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1978-07-21,NA,2220,6,4.22,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1979-07-12,NA,2200,6,4.15,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1980-05-08,NA,2860,6,4.63,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1981-06-27,NA,2050,6,4.04,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1982-07-25,NA,2730,6,4.55,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1983-07-23,NA,9180,6,7.84,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1984-06-19,NA,7050,6,6.5,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1985-02-27,NA,3330,6,4.76,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1986-06-12,NA,6470,6,6.16,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1987-08-04,NA,3610,6,4.98,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1988-05-04,NA,2250,6,4.23,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1989-07-07,NA,1990,6,4.09,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1990-07-02,NA,2160,6,4.2,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1991-06-10,NA,3120,6,4.63,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1992-07-01,NA,2190,6,4.19,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1993-08-05,NA,1980,6,4.03,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1994-07-06,NA,1820,6,6.71,6,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1995-05-28,NA,4300,6,8.46,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1996-06-17,NA,3670,6,8.01,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1997-06-10,NA,5090,6,8.98,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1998-04-05,NA,3630,6,7.96,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,1999-07-07,NA,4690,6,8.62,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2000-06-24,NA,1840,6,6.72,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2001-07-10,NA,2020,6,6.89,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2002-07-03,NA,2280,6,7.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2003-07-18,NA,2200,6,7.02,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2004-07-08,NA,2600,6,7.15,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2005-07-25,NA,2270,6,7.04,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2006-07-09,23:00,1950,6,6.77,NA,NA,NA,NA,NA,NA,2006-07-09T23:00:00Z,NA
USGS,06657000,2007-07-08,22:15,2380,6,7.04,NA,NA,NA,NA,NA,NA,2007-07-08T22:15:00Z,NA
USGS,06657000,2008-05-24,08:30,3480,6,7.87,NA,NA,NA,NA,NA,NA,2008-05-24T08:30:00Z,NA
USGS,06657000,2009-07-12,NA,1660,6,6.6,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2010-06-25,12:45,4550,6,8.66,NA,NA,NA,NA,NA,NA,2010-06-25T12:45:00Z,NA
USGS,06657000,2011-06-22,NA,7210,6,10.31,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2012-07-05,NA,1760,6,6.69,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2013-07-15,NA,1820,6,6.74,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2014-05-22,NA,8530,6,11.08,NA,NA,NA,NA,NA,NA,NA,NA
USGS,06657000,2015-06-20,07:15,2300,6,7.02,NA,NA,NA,NA,NA,NA,2015-06-20T07:15:00Z,NA
