site_no,dec_lat_va,dec_long_va,ordinal_num,type
08028750,30.75714466,-93.539062,1,all sites
08028350,30.7863105,-93.537673,1,all sites
08028300,30.7988101,-93.5335062,1,all sites
08016990,30.41964525,-93.4882192,1,all sites
08017007,30.13826407,-93.4204345,1,all sites
08016400,30.471033,-93.3598842,1,all sites
08016600,30.5013611,-93.2796389,1,all sites
08014800,30.81880557,-93.2301619,1,all sites
08015000,30.68214139,-93.0376553,1,all sites
08014900,30.73714037,-93.0246,1,all sites
08014000,30.81463839,-92.92626389,1,all sites
08015500,30.50255556,-92.9154167,1,all sites
08014500,30.69875,-92.8931944,1,all sites
08012470,30.07,-92.8788611,1,all sites
08014200,30.8365823,-92.87404,1,all sites
08013500,30.6404757,-92.8140368,1,all sites
08013450,30.68075266,-92.8043147,1,all sites
302100092442402,30.35020435,-92.7401435,1,all sites
08013250,30.822275,-92.6846694,1,all sites
08012400,30.07283333,-92.6592778,1,all sites
08012000,30.48077778,-92.63175,1,all sites
08011800,30.61944444,-92.6194444,1,all sites
08012150,30.19,-92.5905556,1,all sites
08010050,30.3329722,-92.5427778,1,all sites
08011700,30.7654735,-92.5348599,1,all sites
08012300,30.08152778,-92.5064722,1,all sites
08010120,30.39444444,-92.4976944,1,all sites
08010000,30.48288889,-92.4906944,1,all sites
08011500,30.78105556,-92.4676111,1,all sites
08011000,30.23616667,-92.3964167,1,all sites
303104092224501,30.5179773,-92.3792977,1,all sites
08012285,30.11464928,-92.3237414,1,all sites
08010500,30.28488889,-92.2626111,1,all sites
08010200,30.4104775,-92.21707,1,all sites
07386980,29.9511111,-92.1563611,1,all sites
07385990,30.3043671,-92.1167897,1,all sites
07386500,30.42797613,-92.0917879,1,all sites
07386956,30.10366667,-92.0798056,1,all sites
07382700,30.61547405,-92.06400779,1,all sites
07382500,30.61825175,-92.0556741,1,all sites
07386000,30.37658758,-92.0431756,1,all sites
07386900,30.21686737,-91.99317529,1,all sites
07386880,30.2174229,-91.9928975,1,all sites
07386600,30.36825387,-91.9876184,1,all sites
07386655,30.27191667,-91.9840556,1,all sites
07385450,30.55802778,-91.9579444,1,all sites
07386200,30.3988085,-91.9448397,1,all sites
07386190,30.39669444,-91.9317778,1,all sites
07385500,30.3974195,-91.9306728,1,all sites
304539091534804,30.76102424,-91.896782,1,all sites
07386700,30.2432549,-91.8848389,1,all sites
07385700,30.07103537,-91.8292836,1,all sites
07381695,29.77104158,-91.8001183,1,all sites
07381500,30.5468588,-91.7512264,1,all sites
07381495,30.690743,-91.7362262,1,all sites
302039091430600,30.34436305,-91.7184469,1,all sites
302155091381900,30.36547378,-91.6387239,1,all sites
301248091354900,30.21353195,-91.5970575,1,all sites
07385765,29.87937163,-91.5862248,1,all sites
07385790,29.82305556,-91.5416667,1,all sites
300831091321200,30.14214414,-91.5367799,1,all sites
301245091315500,30.21269857,-91.5320573,1,all sites
300725091294000,30.12381097,-91.4945574,1,all sites
07381670,29.68083333,-91.4705556,1,all sites
300722091275300,30.1229774,-91.4648344,1,all sites
07381575,29.8927041,-91.4553888,1,all sites
295408091271000,29.90242609,-91.4528888,1,all sites
07381440,30.44269394,-91.4517765,1,all sites
07381557,29.89464846,-91.4462218,1,all sites
07381427,30.4147222,-91.4320833,1,all sites
07373420,30.75851659,-91.3959464,1,all sites
07381590,29.69798645,-91.3728855,1,all sites
07381429,30.44380348,-91.3478872,1,all sites
07381450,30.1557222,-91.3313889,1,all sites
07385900,29.70687465,-91.2995501,1,all sites
07381448,30.06964387,-91.28621799,1,all sites
07373700,30.7473611,-91.2855833,1,all sites
07373650,30.7907381,-91.258443,1,all sites
07381588,29.92238889,-91.2393611,1,all sites
07373610,30.83573699,-91.2387203,1,all sites
07381454,29.9091111,-91.2158333,1,all sites
07381600,29.6928482,-91.2119507,1,all sites
07374000,30.44566667,-91.1915556,1,all sites
07379500,30.42102469,-91.1667734,1,all sites
073816503,29.58555556,-91.1552778,1,all sites
07373965,30.61685326,-91.1489958,1,all sites
07379000,30.44446855,-91.1431618,1,all sites
07379001,30.33935996,-91.1431611,1,all sites
07377782,30.6371305,-91.1276064,1,all sites
07377842,30.5793541,-91.1217728,1,all sites
07377755,30.61685319,-91.1153839,1,all sites
07377700,30.72907266,-91.1151063,1,all sites
07377920,30.528522,-91.1098279,1,all sites
073814675,29.66833333,-91.0997222,1,all sites
07379960,30.38241445,-91.0942712,1,all sites
07378597,30.4649124,-91.0842714,1,all sites
07378000,30.512689,-91.0737158,1,all sites
07380000,30.3751924,-91.0695482,1,all sites
07377600,30.70229538,-91.0512991,1,all sites
07378740,30.25463985,-91.0501025,1,all sites
073816505,29.62694444,-91.0452778,1,all sites
07377500,30.7565718,-91.0439935,1,all sites
07378700,30.41408028,-91.0139914,1,all sites
07378820,30.33574893,-91.0120464,1,all sites
07380401,30.09658793,-91.0059332,1,all sites
07380400,30.10088889,-90.9934722,1,all sites
07378500,30.464079,-90.99038,1,all sites
07377240,30.6268527,-90.9889918,1,all sites
07377220,30.75240517,-90.98676999,1,all sites
07377300,30.5349106,-90.9806579,1,all sites
07378510,30.4418574,-90.9723238,1,all sites
07380117,30.48352316,-90.9389898,1,all sites
07377180,30.60713118,-90.9348237,1,all sites
07380224,30.27686177,-90.9209323,1,all sites
07380118,30.38352588,-90.8820431,1,all sites
07380120,30.3326939,-90.8520419,1,all sites
07381000,29.7979854,-90.8225932,1,all sites
07381002,29.79909656,-90.8178709,1,all sites
07381477,29.56326986,-90.7950923,1,all sites
292440090465600,29.4111111,-90.7822222,1,all sites
073802284,30.18925,-90.7812778,1,all sites
07380130,30.50296777,-90.7695409,1,all sites
07376100,30.60435407,-90.7570416,1,all sites
07381328,29.38522075,-90.729812,1,all sites
07381324,29.38299869,-90.7153674,1,all sites
07376150,30.6015766,-90.71398499,1,all sites
292224090424200,29.37333333,-90.7116667,1,all sites
07381331,29.59805556,-90.71,1,all sites
07376200,30.5029681,-90.7056503,1,all sites
07380210,30.2268611,-90.6880556,1,all sites
07376000,30.5038016,-90.6773163,1,all sites
07375960,30.68629707,-90.6431509,1,all sites
07375850,30.81546059,-90.6362077,1,all sites
07376290,30.43880348,-90.6103695,1,all sites
07380215,30.30769444,-90.6087222,1,all sites
07376510,30.643243,-90.5834267,1,all sites
07376520,30.50435775,-90.5778693,1,all sites
07376525,30.48380276,-90.561757600000007,1,all sites
07376300,30.37655556,-90.5511111,1,all sites
07376500,30.50435795,-90.545924,1,all sites
07376505,30.48546948,-90.5459238,1,all sites
07376440,30.6429655,-90.5373144,1,all sites
07375930,30.6974087,-90.5150924,1,all sites
07376628,30.45852584,-90.50536699,1,all sites
07375420,30.77685117,-90.4981486,1,all sites
07375430,30.72907467,-90.48425869,1,all sites
07375428,30.7457409,-90.4817588,1,all sites
07375440,30.6371326,-90.4795351,1,all sites
07376602,30.54602383,-90.47647829,1,all sites
07375424,30.79573967,-90.4517588,1,all sites
07376614,30.46797016,-90.448421,1,all sites
07375426,30.79101759,-90.443703,1,all sites
09520030,32.9619913,-113.3051864,1,all sites
09520000,33.00004679,-113.1840712,1,all sites
09519800,33.0750458,-113.0146217,1,all sites
09517490,33.31031984,-112.8818423,1,all sites
09520170,32.4995006,-112.8812676,1,all sites
09517500,33.2700431,-112.79795,1,all sites
09519000,33.2292104,-112.7715597,1,all sites
09519760,32.870603,-112.7590528,1,all sites
331937112400301,33.32694444,-112.6675,1,all sites
331955112394301,33.33194444,-112.6619444,1,all sites
332006112383601,33.335,-112.6433333,1,all sites
331954112382701,33.33166667,-112.6408333,1,all sites
09514300,33.33420907,-112.6234998,1,all sites
09518500,33.22921044,-112.7673929,1,all sites
09518000,33.22921044,-112.7673929,1,all sites
09519500,33.22921044,-112.7673929,1,all sites
09519501,33.22921044,-112.7673929,1,all sites
09519502,33.22921044,-112.7673929,1,all sites
09535100,32.044237,-112.3709706,1,all sites
09535300,31.95121357,-112.3479399,1,all sites
09488650,32.8417162,-112.2518112,1,all sites
09489000,33.23226977,-112.169593,1,all sites
09479502,33.25226957,-112.1682045,1,all sites
09488000,32.55422498,-112.1506947,1,all sites
09479350,33.168661,-112.0073648,1,all sites
09487500,32.50756264,-111.9520788,1,all sites
09488500,32.6675574,-111.9281879,1,all sites
09535295,31.56008786,-111.7834486,1,all sites
09478350,33.0875563,-111.6870757,1,all sites
09477570,33.01950464,-111.5287362,1,all sites
09479501,33.2569917,-112.1670934,1,all sites
09479500,33.2569917,-112.1670934,1,all sites
09486800,31.83908056,-111.4042667,1,all sites
09486600,31.60342236,-111.3837114,1,all sites
09486590,31.58355556,-111.34975,1,all sites
09487000,32.0756601,-111.3387473,1,all sites
09486580,31.5734233,-111.3328764,1,all sites
09479000,33.28755439,-111.3256827,1,all sites
09486520,32.47158889,-111.3019667,1,all sites
09475505,33.0875614,-111.2867865,1,all sites
09478500,33.29922128,-111.2776263,1,all sites
09475500,33.09440556,-111.26015,1,all sites
09486515,32.4350713,-111.2339934,1,all sites
09474500,33.09172869,-111.1923398,1,all sites
09486510,32.40507247,-111.1528808,1,all sites
09486500,32.3507222,-111.095875,1,all sites
09486490,32.3381296,-111.0812106,1,all sites
09486350,32.33621,-111.0420746,1,all sites
09481740,31.61304167,-111.040125,1,all sites
09481770,31.744722199999998,-111.0363889,1,all sites
09486055,32.3027611,-111.011375,1,all sites
09486300,32.3742403,-111.0092662,1,all sites
09482490,32.20705278,-110.9885333,1,all sites
09482440,32.2001111,-110.9878333,1,all sites
09486000,32.29451938,-110.9853725,1,all sites
09482495,32.2142222,-110.9833056,1,all sites
09482500,32.22118727,-110.9817589,1,all sites
09482400,32.15257754,-110.9817587,1,all sites
09482000,31.87150114,-110.980125,1,all sites
09482001,31.8714728,-110.9800905,1,all sites
09482410,32.17229938,-110.9770364,1,all sites
09474000,33.1028404,-110.9765014,1,all sites
09485850,32.2886862,-110.9612047,1,all sites
09483000,32.21674295,-110.9489799,1,all sites
09483010,32.22452057,-110.9473132,1,all sites
09482950,32.21340969,-110.9464798,1,all sites
09481000,31.3432722,-110.9316722,1,all sites
09485700,32.2714643,-110.9145354,1,all sites
09485571,32.2606311,-110.8856448,1,all sites
09485550,32.24368689,-110.8853664,1,all sites
09480500,31.34457256,-110.8515066,1,all sites
09485500,32.25007567,-110.8506429,1,all sites
09486100,32.56507286,-110.8473247,1,all sites
09484500,32.26425556,-110.8413,1,all sites
09485450,32.22083056,-110.8289278,1,all sites
09485390,32.18591046,-110.8220307,1,all sites
09481500,31.49981633,-110.8181418,1,all sites
09484000,32.3147222,-110.8109167,1,all sites
09484200,32.3061867,-110.8014776,1,all sites
09473500,32.97728817,-110.770383,1,all sites
09470000,33.0017324,-110.7659386,1,all sites
09483300,32.4222982,-110.7520382,1,all sites
09473400,32.94312166,-110.7492713,1,all sites
09473100,32.85089994,-110.7248258,1,all sites
09484580,31.86175124,-110.691193,1,all sites
09483100,32.24674194,-110.6800822,1,all sites
09484600,32.03594255,-110.677618,1,all sites
09472500,32.74312304,-110.6478778,1,all sites
09484590,31.99369299,-110.6450808,1,all sites
09473000,32.84467778,-110.6292861,1,all sites
09485000,32.12976667,-110.6258333,1,all sites
09473020,32.84173325,-110.6228776,1,all sites
09480000,31.35540695,-110.5895553,1,all sites
09484550,31.86555556,-110.57,1,all sites
09484560,31.98563774,-110.5664674,1,all sites
09469500,33.1695055,-110.5312109,1,all sites
09472100,32.48673779,-110.500642,1,all sites
09472050,32.44636667,-110.488275,1,all sites
09468500,33.29644678,-110.4514876,1,all sites
09472000,32.380628,-110.446471,1,all sites
09471380,31.63201389,-110.4020472,1,all sites
09471300,31.51120705,-110.3923037,1,all sites
09471310,31.51805556,-110.3872222,1,all sites
09470800,31.47287518,-110.3478588,1,all sites
09467100,33.2042245,-110.3145377,1,all sites
09470750,31.44666667,-110.3058333,1,all sites
09471800,32.126467,-110.290073,1,all sites
09470820,31.5039856,-110.2778584,1,all sites
09470825,31.5024301,-110.2749695,1,all sites
09471590,31.9336954,-110.2561842,1,all sites
09471580,31.90530556,-110.2460556,1,all sites
09471400,31.70051389,-110.2275778,1,all sites
09466500,33.18561278,-110.2200903,1,all sites
09471565,31.8161111,-110.2152778,1,all sites
09471560,31.8084209,-110.2092423,1,all sites
09471550,31.75144444,-110.2013333,1,all sites
09471500,31.7250899,-110.1922996,1,all sites
09471070,31.69027778,-110.1847222,1,all sites
09471040,31.66583333,-110.1786111,1,all sites
09471000,31.62594167,-110.1751028,1,all sites
09466300,33.1667239,-110.1353658,1,all sites
09470500,31.3801309,-110.1112093,1,all sites
09470520,31.38027778,-110.0716667,1,all sites
09466000,33.10005829,-110.067308,1,all sites
09470700,31.50345,-110.0056694,1,all sites
09434500,32.65562485,-109.9561898,1,all sites
09460150,32.74395706,-109.8381364,1,all sites
09458200,32.73312363,-109.8164694,1,all sites
09458050,32.6953457,-109.7917458,1,all sites
09460200,32.8333993,-109.7614701,1,all sites
09458500,32.8472877,-109.7159136,1,all sites
09457000,32.8017604,-109.639262,1,all sites
09537500,31.35285278,-109.5857194,1,all sites
09456600,32.3764626,-109.5603442,1,all sites
09456900,32.7195115,-109.5575743,1,all sites
09456800,32.60840198,-109.5339599,1,all sites
09447800,32.9556458,-109.5312047,1,all sites
09451000,32.86673068,-109.5172974,1,all sites
09449500,32.87367495,-109.5131307,1,all sites
09537200,31.59012789,-109.5089722,1,all sites
09456700,32.44590569,-109.507567,1,all sites
09446500,33.3000815,-109.4923173,1,all sites
09448500,32.8827222,-109.4796056,1,all sites
09447000,33.06615,-109.444975,1,all sites
09536500,31.8667576,-109.4172857,1,all sites
09537000,31.7500947,-109.4006198,1,all sites
09456200,32.45424016,-109.3672859,1,all sites
330031109194001,33.00867435,-109.328405,1,all sites
09442000,32.96527778,-109.3086111,1,all sites
09444500,33.05604444,-109.2990167,1,all sites
09537700,31.35136944,-109.2670861,1,all sites
330954109155701,33.16506258,-109.2664612,1,all sites
09455500,31.9334243,-109.2172836,1,all sites
09444200,33.29089456,-109.1961832,1,all sites
331232109113201,33.20895158,-109.1928486,1,all sites
09456000,32.22508025,-109.1756147,1,all sites
09455000,31.9,-109.1619444,1,all sites
09454500,31.8986111,-109.1605556,1,all sites
09439000,32.72444444,-109.0991667,1,all sites
09438000,32.6867392,-109.0478392,1,all sites
09433500,32.69507238,-109.0472838,1,all sites
09436500,32.68479486,-109.0450614,1,all sites
09436000,32.6750736,-108.9922826,1,all sites
09433000,32.65563048,-108.9339479,1,all sites
09443938,33.29444444,-108.8908333,1,all sites
09444000,33.24716667,-108.88,1,all sites
09443900,33.3225,-108.8772222,1,all sites
09432000,32.64630833,-108.8468472,1,all sites
09431503,32.72666667,-108.6880556,1,all sites
09431500,32.72694444,-108.6755556,1,all sites
09430600,33.16666667,-108.6497222,1,all sites
09431000,32.93895905,-108.6061647,1,all sites
09430825,32.98333333,-108.5708333,1,all sites
09430820,33.01555556,-108.5433333,1,all sites
09430815,33.02194444,-108.5422222,1,all sites
09430500,33.06150278,-108.5373861,1,all sites
09431100,32.84923908,-108.520885,1,all sites
08477600,32.77090835,-108.2756037,1,all sites
09430010,33.22919444,-108.26525,1,all sites
09430020,33.2218611,-108.2419722,1,all sites
09430000,33.17506926,-108.2089375,1,all sites
09430030,33.1797222,-108.2062778,1,all sites
09429980,33.1986111,-108.2052778,1,all sites
09430150,33.03229306,-108.1689355,1,all sites
08476300,32.9372956,-108.0158741,1,all sites
08477000,32.8745191,-107.985317,1,all sites
08477110,32.854675,-107.9737889,1,all sites
08477530,32.46536205,-107.9478119,1,all sites
08477500,32.58619275,-107.9200344,1,all sites
08478400,32.30147544,-107.8964221,1,all sites
08478300,32.30147544,-107.8964221,1,all sites
08362500,32.8849111,-107.2926972,1,all sites
08361000,33.1485111,-107.2067833,1,all sites
322836106550310,32.47675464,-106.918066,1,all sites
08363600,32.31537144,-106.7505587,1,all sites
08363700,32.28759437,-106.7291686,1,all sites
08364000,31.80288488,-106.5408218,1,all sites
08486250,32.4031472,-106.4799935,1,all sites
08486260,32.368148,-106.4794375,1,all sites
08365600,31.8223291,-106.4697093,1,all sites
08365800,31.78399708,-106.445264,1,all sites
08480595,33.27555556,-106.3972222,1,all sites
08366400,31.65844567,-106.326093,1,all sites
08484550,32.89413889,-106.1275083,1,all sites
08368900,31.4084543,-106.0913626,1,all sites
08368000,31.4003995,-106.0266389,1,all sites
08368300,31.40262174,-106.0208054,1,all sites
08482000,33.09313974,-105.976935,1,all sites
08484500,32.9823098,-105.9255445,1,all sites
08481500,33.14488889,-105.8979028,1,all sites
08492900,32.7139836,-105.7546995,1,all sites
08386505,33.33653056,-105.7263083,1,all sites
08387000,33.32669167,-105.6253333,1,all sites
08386900,33.32647316,-105.6144293,1,all sites
08370500,31.08485318,-105.6074602,1,all sites
08397600,32.88152778,-105.1780556,1,all sites
08397620,32.8367722,-105.0694222,1,all sites
08393200,33.2853775,-104.7969187,1,all sites
08390800,33.29986944,-104.721675,1,all sites
08393300,33.26621246,-104.7021947,1,all sites
08401200,32.5886111,-104.4213889,1,all sites
08398500,32.7434472,-104.4141306,1,all sites
08396025,32.84594557,-104.4044074,1,all sites
08401150,32.64955857,-104.3971834,1,all sites
08401100,32.57872577,-104.3788481,1,all sites
08401900,32.50608056,-104.3749889,1,all sites
08401500,32.54318889,-104.3711,1,all sites
08400000,32.67268889,-104.3689694,1,all sites
08396000,32.91538919,-104.3671843,1,all sites
08394024,33.31725,-104.3616667,1,all sites
08394025,33.31426934,-104.3596878,1,all sites
08394030,33.28232598,-104.3566319,1,all sites
08394040,33.2456605,-104.3552427,1,all sites
08394050,33.24232724,-104.3546871,1,all sites
08395590,32.89650068,-104.3546839,1,all sites
08394033,33.26833333,-104.3544167,1,all sites
08396010,32.88733417,-104.3544061,1,all sites
08395570,32.96511067,-104.3538509,1,all sites
08394060,33.23649405,-104.3519092,1,all sites
08401000,32.59455946,-104.350236,1,all sites
08405105,32.29043056,-104.3491667,1,all sites
08396030,32.85705698,-104.3419056,1,all sites
